generation,N_shifts,logPrior,logLik,eventRate,acceptRate
21930000,54,-191.099,-11301.6,54.8693,0.3046
21940000,84,-268.724,-11299.4,80.7755,0.3076
21950000,57,-197.587,-11289.9,50.8185,0.3019
21960000,49,-191.963,-11259,48.4898,0.2937
21970000,56,-188.656,-11252.8,52.8141,0.303
21980000,58,-199.612,-11292,52.3037,0.2894
21990000,61,-202.57,-11379.1,58.2325,0.2912
22000000,70,-226.529,-11351.9,69.8229,0.3035
22010000,69,-237.079,-11356.7,60.7161,0.3004
22020000,56,-186.427,-11382.7,53.1837,0.3039
22030000,66,-225.875,-11323,68.8459,0.3037
22040000,67,-227.931,-11310.3,70.9542,0.3013
22050000,61,-210.439,-11333.4,72.2087,0.3038
22060000,51,-179.785,-11344.1,44.6947,0.3006
22070000,53,-178.426,-11281.2,52.7446,0.2968
22080000,60,-203.391,-11328.1,68.2209,0.2942
22090000,51,-178.741,-11288.9,48.407,0.3068
22100000,53,-177.982,-11282.6,42.3527,0.3045
22110000,59,-201.203,-11293.4,56.199,0.3007
22120000,60,-194.47,-11204,57.7301,0.3017
22130000,58,-186.651,-11239.8,57.2671,0.3006
22140000,57,-189.958,-11294.1,44.9922,0.303
22150000,56,-193.334,-11307.6,55.9876,0.2955
22160000,63,-201.865,-11325.2,73.1627,0.3102
22170000,70,-216.975,-11332,78.7905,0.308
22180000,74,-242.292,-11348.7,74.5313,0.2911
22190000,75,-233.529,-11312.7,75.0755,0.3054
22200000,68,-207.439,-11276.7,79.1071,0.3032
22210000,67,-207.399,-11333.9,64.5456,0.3014
22220000,66,-218.397,-11323.8,72.0224,0.3012
22230000,62,-202.747,-11296.2,44.6232,0.2919
22240000,72,-221.247,-11248.2,65.0826,0.3013
22250000,80,-258.99,-11283,86.802,0.3033
22260000,75,-241.345,-11398.1,77.6243,0.2951
22270000,73,-234.99,-11409.2,70.4532,0.3075
22280000,77,-240.344,-11354.9,79.7868,0.3104
22290000,58,-189.192,-11332.7,67.3482,0.309
22300000,61,-197.974,-11328.1,53.429,0.3058
22310000,72,-240.183,-11382.4,74.5979,0.3073
22320000,61,-205.275,-11394.4,58.3776,0.3078
22330000,49,-169.759,-11353.4,41.9021,0.303
22340000,57,-190.457,-11344.8,47.109,0.2943
22350000,55,-183.966,-11326.7,46.8523,0.3109
22360000,47,-169.79,-11386.4,50.4606,0.3059
22370000,57,-183.324,-11327.6,52.6929,0.3075
22380000,64,-205.83,-11351.9,67.8635,0.2929
22390000,70,-226.013,-11341.7,61.7762,0.3159
22400000,60,-202.519,-11375.2,62.2166,0.3119
22410000,78,-243.437,-11327.2,89.4871,0.3009
22420000,81,-252.06,-11322.4,71.0612,0.2983
22430000,57,-184.384,-11312.1,50.6488,0.3016
22440000,54,-175.706,-11280.6,55.0225,0.2949
22450000,53,-177.522,-11313.1,63.5429,0.3014
22460000,49,-158.263,-11348.4,52.0326,0.3035
22470000,58,-186.199,-11372.6,41.8531,0.2997
22480000,58,-186.005,-11348.3,61.8075,0.3137
22490000,58,-186.081,-11429.3,59.1748,0.3109
22500000,52,-173.212,-11389.1,57.7563,0.2966
22510000,57,-185.746,-11384.3,60.3467,0.3078
22520000,58,-188.161,-11396.9,47.619,0.3033
22530000,55,-185.37,-11336.8,68.3542,0.308
22540000,54,-177.808,-11336.3,47.5615,0.307
22550000,52,-165.662,-11307.5,53.1758,0.3069
22560000,43,-150.649,-11328.1,39.157,0.2937
22570000,45,-157.392,-11308.2,50.2053,0.2944
22580000,43,-153.326,-11318.1,56.1595,0.3003
22590000,52,-182.745,-11329.5,61.7637,0.3018
22600000,54,-179.828,-11301.9,53.2788,0.3041
22610000,52,-169.208,-11268.5,50.854,0.3009
22620000,36,-140.194,-11328,43.4618,0.2964
22630000,47,-173.043,-11325.1,36.1362,0.3056
22640000,45,-155.104,-11329.6,41.573,0.2928
22650000,62,-201.444,-11358.1,47.6175,0.3116
22660000,60,-197.968,-11346.5,60.206,0.3066
22670000,57,-196.247,-11343.4,54.1565,0.3069
22680000,54,-184.999,-11309.2,56.6319,0.3121
22690000,59,-193.032,-11344.2,61.9041,0.3026
22700000,57,-199.483,-11317.9,69.7187,0.3
22710000,47,-184.266,-11343.6,55.3741,0.2923
22720000,51,-190.273,-11358.6,45.1331,0.3006
22730000,42,-149.167,-11365.5,40.1188,0.2956
22740000,61,-193.99,-11357,51.5929,0.3067
22750000,51,-177.547,-11333.9,52.6945,0.3053
22760000,56,-189.499,-11364.9,49.1648,0.3068
22770000,69,-222.744,-11381.8,81.514,0.3055
22780000,65,-206,-11342.6,79.237,0.3063
22790000,79,-249.019,-11270.1,85.8707,0.3079
22800000,68,-218.063,-11312.1,66.7985,0.3016
22810000,64,-206.678,-11409.6,66.3541,0.3049
22820000,58,-182.364,-11327.8,54.0945,0.3048
22830000,66,-206.476,-11301.5,69.057,0.2997
22840000,59,-186.747,-11278.7,66.526,0.2991
22850000,42,-141.751,-11339.7,41.4097,0.3014
22860000,63,-205.178,-11328.2,59.8638,0.3027
22870000,67,-226.506,-11322.4,73.5893,0.3047
22880000,65,-210.546,-11259.5,64.2721,0.3046
22890000,66,-218.912,-11258.3,65.7138,0.2951
22900000,49,-173.173,-11242.4,64.2655,0.2973
22910000,63,-213.33,-11275.7,67.8429,0.3001
22920000,72,-233.3,-11267.9,63.0964,0.2987
22930000,58,-189.456,-11297.4,55.1049,0.2936
22940000,51,-178.326,-11272.2,52.6836,0.2946
22950000,67,-210.189,-11262.1,65.8874,0.3105
22960000,58,-192.435,-11266,66.4872,0.3006
22970000,57,-181.544,-11260.5,50.0251,0.2982
22980000,63,-200.492,-11243.6,57.4645,0.301
22990000,58,-185.156,-11228.6,60.5248,0.3004
23000000,56,-177.498,-11264.5,53.1684,0.298
23010000,65,-205.021,-11256.9,66.3412,0.2996
23020000,63,-206.747,-11203.7,62.9264,0.2943
23030000,65,-212.896,-11252.7,68.8381,0.297
23040000,65,-217.142,-11242.8,63.787,0.2964
23050000,61,-201.583,-11254.2,56.4133,0.2877
23060000,51,-168.67,-11238.8,54.8757,0.2913
23070000,63,-207.868,-11278,65.3208,0.296
23080000,48,-168.217,-11296.7,45.7488,0.2942
23090000,65,-215.535,-11286.6,54.6197,0.2953
23100000,63,-204.165,-11330.1,59.0365,0.3076
23110000,58,-192.703,-11295.1,59.225,0.2982
23120000,54,-181.485,-11303.3,57.0183,0.297
23130000,68,-226.259,-11363.9,63.0666,0.3037
23140000,65,-208.698,-11405.7,61.0225,0.311
23150000,77,-244.614,-11411,63.6652,0.3044
23160000,54,-178.188,-11400.5,52.1815,0.3105
23170000,59,-202.027,-11369.3,57.1882,0.3038
23180000,66,-219.114,-11332,66.5863,0.3078
23190000,53,-180.424,-11329,36.971,0.302
23200000,59,-199.527,-11362.8,52.0789,0.307
23210000,59,-193.186,-11369.7,58.922,0.3078
23220000,54,-189.641,-11395.1,53.7849,0.3084
23230000,55,-183.507,-11357.9,50.5462,0.3121
23240000,70,-219.288,-11366.8,68.4252,0.3091
23250000,71,-220.394,-11299,76.3176,0.3057
23260000,65,-209.022,-11323.3,66.7577,0.3061
23270000,57,-185.81,-11328,50.1614,0.311
23280000,65,-207.237,-11311.4,77.1453,0.3021
23290000,72,-243.197,-11372.7,63.3159,0.3023
23300000,67,-220.408,-11344.7,67.5914,0.3019
23310000,73,-234.507,-11290.2,73.091,0.2969
23320000,74,-234.524,-11289.2,82.1132,0.3046
23330000,66,-223.347,-11330.7,64.5019,0.3027
23340000,59,-211.94,-11281.5,62.6909,0.2947
23350000,75,-257.722,-11159.6,74.7128,0.2986
23360000,70,-229.544,-11191.4,73.5256,0.2975
23370000,54,-179.696,-11278.2,66.5797,0.3023
23380000,73,-237.258,-11271.2,72.8722,0.2957
23390000,71,-227.038,-11308.5,89.1835,0.3046
23400000,60,-202.243,-11320.6,55.9583,0.2977
23410000,60,-202.682,-11263,48.4283,0.3022
23420000,75,-237.967,-11263.2,77.6943,0.3047
23430000,61,-207.251,-11259.4,63.4819,0.3043
23440000,67,-214.298,-11248.5,76.7381,0.292
23450000,51,-160.881,-11283.2,45.992,0.3024
23460000,59,-190.668,-11271.8,64.0535,0.2966
23470000,77,-243.708,-11269.6,62.8677,0.2969
23480000,66,-227.267,-11272,82.8968,0.2925
23490000,70,-239.836,-11290.6,72.4515,0.2944
23500000,66,-233.198,-11312.5,64.3442,0.301
23510000,69,-229.864,-11384,71.8845,0.3036
23520000,71,-222.242,-11398.2,81.9147,0.3015
23530000,74,-237.215,-11369.9,75.0749,0.3038
23540000,62,-202.896,-11391.9,55.2326,0.302
23550000,71,-234.482,-11365.5,61.6913,0.3019
23560000,67,-216.184,-11359.1,69.6479,0.3051
23570000,70,-217.878,-11394.2,64.9114,0.3009
23580000,70,-218.785,-11346.8,60.8983,0.3119
23590000,70,-217.342,-11318.1,73.9842,0.309
23600000,64,-206.466,-11274.3,59.8937,0.2957
23610000,58,-194.31,-11282.3,56.7662,0.2986
23620000,52,-175.597,-11362.3,50.903,0.2976
23630000,61,-196.315,-11367.3,53.191,0.3051
23640000,50,-165.17,-11313.8,50.1794,0.306
23650000,53,-179.114,-11352.4,56.998,0.3062
23660000,58,-195.343,-11317.6,58.0298,0.3035
23670000,57,-197.231,-11375.8,58.4218,0.302
23680000,59,-196.433,-11368.5,48.6252,0.295
23690000,60,-199.462,-11328.8,65.6614,0.3078
23700000,76,-243.143,-11349.9,75.2328,0.3062
23710000,54,-181.275,-11407,58.6992,0.3096
23720000,57,-181.008,-11369.4,48.3673,0.3024
23730000,61,-200.032,-11428.1,56.8876,0.3083
23740000,60,-194.937,-11443.8,56.331,0.3129
23750000,67,-215.186,-11382.9,81.4144,0.3027
23760000,60,-204.463,-11411.8,71.0545,0.3097
23770000,63,-214.23,-11415.5,53.4208,0.309
23780000,56,-202.842,-11400.7,58.944,0.3103
23790000,66,-216.235,-11406.5,58.5308,0.3125
23800000,81,-250.858,-11416.6,63.4701,0.3089
23810000,63,-207.675,-11499,58.9365,0.3088
23820000,88,-278.854,-11533,77.1701,0.3239
23830000,72,-227.003,-11505,68.2906,0.3189
23840000,65,-204.538,-11473.1,72.4448,0.3134
23850000,69,-228.718,-11460.3,79.3351,0.3041
23860000,62,-218.988,-11405.2,65.2271,0.306
23870000,69,-234.733,-11335.4,74.1946,0.3036
23880000,66,-212.685,-11332.9,77.7028,0.3116
23890000,68,-221.693,-11345,70.5867,0.3003
23900000,76,-241.428,-11360.6,68.4318,0.3042
23910000,65,-204.497,-11329.9,73.1042,0.3059
23920000,77,-250.368,-11286.6,79.191,0.3068
23930000,71,-229.176,-11344.2,75.5522,0.3058
23940000,74,-237.611,-11331.4,68.4305,0.3099
23950000,78,-247.498,-11337.6,70.077,0.3029
23960000,65,-215.847,-11370.9,70.584,0.304
23970000,54,-186.965,-11380.4,50.8366,0.3055
23980000,66,-214.188,-11376.6,79.5547,0.3061
23990000,75,-239.93,-11388.7,79.2707,0.3032
24000000,66,-224.91,-11348,59.5063,0.3117
24010000,73,-243.059,-11304.6,84.8543,0.3087
24020000,68,-216.182,-11298.5,72.9996,0.3082
24030000,61,-200.805,-11213.2,63.997,0.3
24040000,67,-212.315,-11284.5,78.2723,0.2881
24050000,65,-209.344,-11295,68.3131,0.3065
24060000,49,-166.854,-11286.7,43.7946,0.3001
24070000,57,-194.633,-11288.3,64.4008,0.2939
24080000,57,-193.511,-11326.3,48.1374,0.3066
24090000,68,-217.972,-11324.9,55.0434,0.299
24100000,66,-217.959,-11285.7,76.0098,0.3073
24110000,65,-218.957,-11333.4,62.4061,0.3082
24120000,54,-179.2,-11291.1,54.3278,0.3085
24130000,56,-194.825,-11288,46.2561,0.3038
24140000,64,-229.866,-11294.6,64.8445,0.3054
24150000,84,-279.984,-11294,74.4741,0.3037
24160000,58,-204.768,-11256,67.8075,0.3111
24170000,59,-202.903,-11230.7,59.2294,0.2947
24180000,52,-187.269,-11291.1,51.7427,0.2941
24190000,66,-218.135,-11331.9,63.6604,0.3005
24200000,58,-193.515,-11296,64.7649,0.3012
24210000,56,-186.9,-11292.4,54.1669,0.2998
24220000,60,-200.587,-11326.7,62.4666,0.2987
24230000,54,-181.125,-11312.5,58.1973,0.2963
24240000,54,-182.16,-11285.2,61.8598,0.3012
24250000,57,-192.145,-11266.2,47.7568,0.2896
24260000,62,-206.949,-11276.3,56.356,0.3074
24270000,61,-203.225,-11276.5,71.805,0.3064
24280000,63,-202.922,-11297.3,58.4193,0.3036
24290000,52,-176.826,-11343.4,48.1798,0.3096
24300000,48,-168.931,-11344.7,39.2938,0.2973
24310000,41,-152.145,-11371.5,39.1384,0.3025
24320000,65,-218.48,-11348,53.8829,0.2946
24330000,60,-199.141,-11370.7,55.9004,0.3089
24340000,47,-163.728,-11413,44.1779,0.315
24350000,70,-230.334,-11401.2,71.971,0.3015
24360000,66,-213.632,-11373.7,61.4825,0.3072
24370000,66,-210.964,-11378.6,70.484,0.3035
24380000,49,-171.373,-11353.3,34.1741,0.3094
24390000,56,-198.794,-11424.4,55.7206,0.3097
24400000,59,-193.101,-11397.4,66.0439,0.307
24410000,50,-167.072,-11390.1,47.5696,0.3199
24420000,56,-193.579,-11401,57.5374,0.304
24430000,53,-172.593,-11379,58.0279,0.3076
24440000,54,-184.771,-11393.3,68.0997,0.2982
24450000,61,-200.773,-11370.2,55.5785,0.309
24460000,73,-233.876,-11401,70.794,0.3076
24470000,46,-158.774,-11393.4,47.4601,0.3029
24480000,61,-204.751,-11380.4,64.9196,0.2934
24490000,61,-213.945,-11376.6,56.4063,0.307
24500000,63,-202.96,-11324.9,56.0029,0.3095
24510000,61,-205.166,-11338.7,61.2782,0.314
24520000,48,-162.857,-11324.6,39.2149,0.3115
24530000,46,-163.938,-11360.1,43.1174,0.3018
24540000,44,-164.215,-11336.7,44.9769,0.2957
24550000,45,-164.887,-11296.6,47.6725,0.3075
24560000,50,-182.916,-11307.6,46.4752,0.307
24570000,64,-215.276,-11297.4,61.7869,0.29
24580000,76,-243.318,-11229.8,67.489,0.3004
24590000,56,-191.186,-11201.1,61.9761,0.2926
24600000,60,-199.959,-11213.2,63.1659,0.2986
24610000,70,-230.031,-11188.6,65.1619,0.298
24620000,72,-247.427,-11163.9,74.1607,0.2921
24630000,58,-200.66,-11187.2,59.7254,0.2856
24640000,62,-204.251,-11208.6,48.2035,0.2955
24650000,71,-230.231,-11200,70.5595,0.2927
24660000,70,-217.586,-11210.4,53.2987,0.2944
24670000,56,-191.936,-11218,54.676,0.3036
24680000,64,-207.14,-11248.5,49.4987,0.2981
24690000,58,-195.771,-11169.1,65.8509,0.3028
24700000,67,-207.915,-11211.3,71.6634,0.3049
24710000,64,-207.916,-11231.6,53.6788,0.2941
24720000,63,-195.295,-11232.4,56.1558,0.2973
24730000,62,-208.471,-11260.7,47.2206,0.291
24740000,62,-208.931,-11320.7,76.4377,0.3041
24750000,67,-219.347,-11338.4,62.4156,0.3058
24760000,60,-200.348,-11277.1,54.9883,0.3015
24770000,80,-264.045,-11321.4,88.4058,0.2937
24780000,73,-235.823,-11303.8,71.2602,0.3035
24790000,62,-200.259,-11325.8,61.5521,0.2932
24800000,64,-217.068,-11406.4,63.6742,0.3004
24810000,71,-232.661,-11386.5,60.8498,0.3049
24820000,66,-213.226,-11343.2,72.833,0.3113
24830000,56,-185.693,-11329.3,39.3484,0.3017
24840000,60,-201.925,-11283.7,49.7006,0.3001
24850000,64,-212.589,-11310.7,68.1773,0.3013
24860000,68,-222.933,-11257.6,69.7361,0.3012
24870000,61,-194.807,-11171.2,59.2979,0.3013
24880000,66,-217.66,-11213.1,61.826,0.2973
24890000,64,-199.562,-11241.8,67.7585,0.3046
24900000,68,-223.679,-11212.6,72.6958,0.3108
24910000,62,-205.138,-11222.4,67.8654,0.3095
24920000,71,-235.875,-11238.1,83.2789,0.3023
24930000,66,-233.116,-11236.1,68.0807,0.2984
24940000,58,-191.968,-11190.7,70.4119,0.3012
24950000,64,-207.148,-11184.7,56.4676,0.2997
24960000,64,-203.569,-11240.1,58.1479,0.2946
24970000,66,-212.456,-11230.7,67.5043,0.3082
24980000,82,-252.583,-11290.8,92.1363,0.3018
24990000,67,-216.041,-11249.9,58.9881,0.3043
25000000,74,-244.186,-11235.7,66.8606,0.308
25010000,55,-183.827,-11241,52.1106,0.2974
25020000,47,-164.026,-11288.1,41.7618,0.2974
25030000,56,-193.238,-11249.8,58.1853,0.2973
25040000,56,-192.018,-11238.1,51.3018,0.3037
25050000,70,-223.836,-11190.9,68.0432,0.3025
25060000,74,-259.821,-11205.7,77.9316,0.3025
25070000,50,-166.102,-11161.6,39.5608,0.2987
25080000,66,-222.979,-11162,71.6701,0.287
25090000,44,-154.159,-11167.8,30.2463,0.2948
25100000,57,-187.323,-11219.9,46.7453,0.2977
25110000,56,-190.128,-11248.1,55.6234,0.3046
25120000,60,-195.209,-11210.5,66.3108,0.303
25130000,55,-183.793,-11244.1,50.8755,0.2977
25140000,70,-224.932,-11244,61.0785,0.2988
25150000,73,-242.661,-11282.2,77.8006,0.3063
25160000,69,-233.968,-11219.5,70.4134,0.2984
25170000,70,-235.627,-11220.2,76.7804,0.2982
25180000,90,-289.602,-11322.3,101.312,0.3062
25190000,70,-226.477,-11289.9,59.0394,0.3062
25200000,65,-221.574,-11233.8,65.098,0.2997
25210000,64,-208.325,-11262.4,63.095,0.2972
25220000,59,-194.904,-11269.2,54.1042,0.2943
25230000,57,-199.105,-11213.4,45.4192,0.2957
25240000,64,-212.669,-11214.8,70.7702,0.3019
25250000,62,-214.278,-11182.6,68.6666,0.3083
25260000,63,-214.751,-11192.4,56.1998,0.2956
25270000,70,-229.339,-11140.1,63.6815,0.3002
25280000,72,-235.295,-11172.6,66.7832,0.2903
25290000,72,-231.439,-11165,68.1068,0.3046
25300000,77,-239.184,-11154.1,71.9655,0.2917
25310000,83,-259.262,-11245.7,85.4805,0.292
25320000,58,-206.869,-11240.4,54.5381,0.298
25330000,64,-213.239,-11192,62.0162,0.2951
25340000,68,-219.227,-11182.9,73.8174,0.2936
25350000,67,-203.844,-11252.6,68.4857,0.2984
25360000,61,-189.882,-11250.8,62.7585,0.2994
25370000,72,-229.377,-11232.9,64.6221,0.3019
25380000,68,-216.17,-11256.1,63.2272,0.3032
25390000,66,-210.455,-11147.5,74.3726,0.3012
25400000,67,-220.801,-11243.9,65.6722,0.3015
25410000,64,-213.835,-11243.1,62.865,0.2985
25420000,57,-196.522,-11227.6,69.2158,0.2988
25430000,60,-202.245,-11233.6,60.88,0.2999
25440000,61,-189.759,-11180.2,70.4617,0.2863
25450000,62,-197.214,-11139.8,50.5295,0.2974
25460000,70,-224.292,-11164.4,65.4171,0.2953
25470000,74,-234.97,-11191.7,74.2851,0.3015
25480000,71,-218.96,-11166.6,55.594,0.3001
25490000,67,-214.587,-11223.3,51.1409,0.2951
25500000,53,-176.779,-11178.1,39.0066,0.2999
25510000,71,-228.354,-11196.6,62.1545,0.2969
25520000,69,-232.628,-11191.7,70.1845,0.2894
25530000,62,-215.05,-11272.5,54.4561,0.2963
25540000,68,-247.267,-11267.7,69.3839,0.2966
25550000,70,-251.872,-11232.4,69.1154,0.2932
25560000,67,-233.847,-11268.9,66.5874,0.3027
25570000,50,-184.126,-11298.8,43.8424,0.2971
25580000,64,-214.874,-11267.3,57.0292,0.3004
25590000,65,-226.481,-11235.9,64.6151,0.3021
25600000,60,-198.605,-11248.9,49.9527,0.2964
25610000,57,-213.035,-11244.9,57.1877,0.2941
25620000,69,-244.954,-11218.7,82.901,0.3044
25630000,68,-233.011,-11209.7,58.935,0.2946
25640000,77,-247.398,-11224.3,68.0195,0.2991
25650000,72,-228.993,-11229,52.2799,0.2978
25660000,63,-211.038,-11243.1,49.3251,0.3024
25670000,59,-208.093,-11259.6,71.8862,0.2962
25680000,55,-183.03,-11261,53.9301,0.3027
25690000,60,-193.346,-11250.5,47.7765,0.2999
25700000,66,-209.24,-11220.3,70.2953,0.298
25710000,77,-241.929,-11287.2,79.2124,0.3047
25720000,60,-199.151,-11271.8,70.3872,0.3006
25730000,54,-188.35,-11248.1,50.2178,0.2988
25740000,67,-239.038,-11241,56.8856,0.2889
25750000,62,-224.638,-11244.8,52.9541,0.2947
25760000,53,-195.619,-11161.2,52.0132,0.3031
25770000,62,-209.63,-11170.4,58.5205,0.2919
25780000,64,-217.601,-11275.1,54.0033,0.3005
25790000,59,-200.274,-11217.2,48.5441,0.3081
25800000,67,-238.358,-11211.7,53.5073,0.2984
25810000,59,-194.822,-11226.9,64.0626,0.2998
25820000,69,-226.985,-11200.9,62.9388,0.2984
25830000,58,-193.898,-11240.9,69.3865,0.3027
25840000,77,-248.015,-11262.3,70.3605,0.3066
25850000,60,-196.748,-11285.2,52.8544,0.3027
25860000,59,-200.167,-11230,52.0826,0.2977
25870000,60,-200.394,-11176.8,61.4756,0.2962
25880000,67,-218.298,-11155.4,66.1316,0.2937
25890000,73,-235.727,-11215.7,76.5541,0.2972
25900000,63,-196.981,-11181.4,58.9209,0.2994
25910000,62,-210.55,-11245.6,51.2823,0.2984
25920000,65,-219.684,-11259.6,46.3112,0.2997
25930000,70,-243.436,-11253.7,45.9423,0.3053
25940000,70,-237.526,-11236,68.0247,0.2979
25950000,68,-237.5,-11192.3,62.8941,0.2964
25960000,77,-262.011,-11230.6,57.7655,0.2982
25970000,68,-229.12,-11236.6,64.9107,0.3017
25980000,63,-221.806,-11274.7,60.5736,0.2923
25990000,64,-215.394,-11288.6,73.4087,0.3003
26000000,60,-212.991,-11258.5,68.486,0.2956
26010000,68,-220.317,-11248.6,64.7334,0.3067
26020000,57,-191.509,-11229.2,50.1029,0.3002
26030000,52,-172.753,-11236.1,52.8693,0.2972
26040000,52,-169.293,-11171.2,57.382,0.3074
26050000,50,-180.164,-11198.3,59.8444,0.2866
26060000,58,-193.987,-11238.2,66.0732,0.3013
26070000,49,-164.309,-11236.4,44.9055,0.301
26080000,60,-193.228,-11252.2,62.5722,0.2973
26090000,58,-193.522,-11232.9,54.2392,0.2941
26100000,69,-233.494,-11205.1,68.016,0.3031
26110000,67,-223.862,-11202.3,65.3712,0.3017
26120000,67,-221.261,-11152.4,69.3459,0.2976
26130000,65,-211.412,-11118.7,65.2449,0.2928
26140000,57,-193.278,-11159.1,61.2442,0.2993
26150000,55,-175.188,-11105.1,43.2442,0.2801
26160000,68,-226.903,-11166.2,74.2344,0.2955
26170000,70,-222.212,-11212.1,61.484,0.2921
26180000,67,-210.249,-11220,77.161,0.3008
26190000,75,-246.963,-11210,68.3007,0.2928
26200000,61,-202.923,-11264.9,58.4155,0.2975
26210000,59,-193.529,-11274.6,67.4607,0.2904
26220000,47,-155.203,-11246.5,46.0711,0.3094
26230000,56,-197.178,-11248.7,57.152,0.2976
26240000,69,-208.284,-11271.3,76.2636,0.2992
26250000,68,-216.471,-11274.4,56.8537,0.3024
26260000,64,-203.374,-11220.5,71.7763,0.3051
26270000,53,-185.204,-11242.9,48.0459,0.2988
26280000,57,-187.469,-11227.4,49.8896,0.2951
26290000,62,-205.426,-11237.4,60.3581,0.3056
26300000,61,-190.288,-11217.8,57.362,0.2947
26310000,58,-204.652,-11332.4,68.7004,0.2956
26320000,57,-194.415,-11341.9,59.9394,0.3042
26330000,64,-220.187,-11255.7,62.125,0.2994
26340000,55,-189.314,-11309.9,52.5827,0.2979
26350000,63,-210.147,-11269.9,50.3581,0.3107
26360000,74,-240.858,-11244.8,59.0261,0.3021
26370000,67,-232.575,-11209.1,59.1404,0.3049
26380000,72,-241.598,-11164.4,74.0292,0.298
26390000,78,-269.167,-11272,78.6697,0.2997
26400000,73,-243.121,-11197.3,78.5278,0.3024
26410000,66,-220.756,-11213.4,58.1597,0.2983
26420000,62,-216.848,-11280.4,63.2499,0.3017
26430000,60,-222.092,-11220.4,64.2212,0.3037
26440000,53,-186.713,-11186,51.7535,0.2936
26450000,69,-233.453,-11197.4,78.4279,0.3006
26460000,60,-204.234,-11226.3,70.874,0.3042
26470000,70,-239.673,-11254.5,68.8906,0.3018
26480000,61,-229.774,-11237.5,64.2353,0.2962
26490000,58,-202.302,-11245,63.3875,0.2963
26500000,59,-197.964,-11200.4,76.426,0.297
26510000,68,-217.14,-11247.5,58.6909,0.3078
26520000,66,-215.741,-11302.1,69.848,0.3072
26530000,86,-287.389,-11300.8,87.6751,0.3021
26540000,61,-198.971,-11287.4,53.0639,0.3022
26550000,58,-194.65,-11347.5,62.8577,0.309
26560000,48,-167.642,-11319.6,52.7318,0.3103
26570000,52,-182.014,-11320.4,57.5956,0.3018
26580000,60,-204.637,-11281.5,54.1478,0.3114
26590000,49,-170.178,-11245.1,50.9255,0.3018
26600000,52,-186.972,-11209.5,51.5869,0.3048
26610000,63,-199.676,-11228.6,62.1663,0.3065
26620000,64,-195.009,-11277.3,58.0741,0.3047
26630000,60,-190.171,-11296.9,61.2953,0.3003
26640000,55,-193.587,-11278.4,51.3344,0.3012
26650000,51,-174.927,-11268.8,50.1286,0.304
26660000,63,-210.294,-11286.7,59.6347,0.3057
26670000,51,-174.781,-11305.5,47.6666,0.2968
26680000,55,-180.6,-11304.7,46.3453,0.2921
26690000,69,-219.292,-11305,69.7599,0.3044
26700000,60,-201.265,-11335.3,61.6196,0.3069
26710000,60,-209.864,-11277.9,59.2259,0.3048
26720000,62,-206.405,-11246.9,52.3326,0.2943
26730000,74,-231.811,-11345.9,73.0581,0.3021
26740000,69,-215.906,-11323.7,64.9062,0.3068
26750000,63,-216.197,-11272.1,57.1061,0.2986
26760000,50,-183.758,-11290,50.4571,0.2955
26770000,57,-199.423,-11265.3,56.7064,0.3045
26780000,56,-193.538,-11266.8,64.296,0.3021
26790000,60,-206.713,-11290.4,66.7561,0.2929
26800000,59,-202.606,-11266.4,66.5038,0.2907
