generation,N_shifts,logPrior,logLik,eventRate,acceptRate
21130000,63,-163.213,-10578.5,54.0471,0.4164
21140000,60,-154.778,-10596.2,55.6137,0.4369
21150000,56,-137.509,-10583.9,59.8126,0.4338
21160000,56,-135.459,-10589.6,57.559,0.4343
21170000,58,-147.059,-10644.1,56.3009,0.44
21180000,57,-156.377,-10596.1,49.5345,0.4273
21190000,57,-148.201,-10613.2,50.3898,0.4285
21200000,49,-145.057,-10616.8,55.7704,0.4271
21210000,43,-124.633,-10614.1,45.1603,0.4382
21220000,50,-142.834,-10666.7,67.0326,0.4309
21230000,44,-124.185,-10652.6,40.3532,0.4232
21240000,51,-145.814,-10660.2,44.8478,0.4412
21250000,69,-182.863,-10742.2,64.1559,0.4423
21260000,61,-172.941,-10714.5,72.7039,0.4502
21270000,61,-159.639,-10689.1,52.1817,0.4433
21280000,65,-175.879,-10708.1,72.9079,0.434
21290000,60,-160.109,-10669.3,54.072,0.4403
21300000,55,-145.245,-10691.5,56.6994,0.4379
21310000,45,-119.886,-10644.6,35.7019,0.432
21320000,56,-147.243,-10621.8,48.95,0.4299
21330000,59,-154.6,-10634.5,65.3757,0.434
21340000,53,-145.541,-10666.2,52.1971,0.4348
21350000,44,-115.673,-10657.7,33.1128,0.4168
21360000,43,-119.234,-10638.6,32.3292,0.4273
21370000,57,-142.912,-10613,53.5449,0.4361
21380000,54,-138.96,-10673.2,67.746,0.4307
21390000,63,-163.985,-10603.1,64.3048,0.4424
21400000,63,-151.893,-10653.7,59.8782,0.4475
21410000,54,-139.858,-10620.9,58.9938,0.4343
21420000,52,-136.404,-10618.7,50.4578,0.4279
21430000,54,-140.776,-10604.7,45.2517,0.4268
21440000,49,-138.772,-10591.9,49.5766,0.437
21450000,54,-139.125,-10691,51.8558,0.4405
21460000,60,-141.173,-10632.2,81.4689,0.4425
21470000,61,-147.674,-10717.2,67.7442,0.4334
21480000,63,-155.997,-10649.2,61.3563,0.437
21490000,48,-124.407,-10545.7,50.2542,0.424
21500000,52,-144.972,-10605.1,43.5515,0.4268
21510000,54,-141.575,-10512.9,43.7725,0.4313
21520000,48,-125.453,-10585.3,37.6943,0.4262
21530000,75,-179.948,-10647.6,63.1717,0.4411
21540000,77,-198.821,-10572.4,109.577,0.441
21550000,71,-189.039,-10591.5,58.7409,0.4318
21560000,65,-168.523,-10584.8,69.9476,0.4363
21570000,71,-183.139,-10564.1,70.9531,0.4358
21580000,69,-177.891,-10630.6,83.7478,0.4303
21590000,57,-156.173,-10520.5,75.124,0.4357
21600000,47,-138.502,-10485.7,59.9183,0.422
21610000,61,-166.47,-10557.8,61.8537,0.4325
21620000,79,-206.323,-10590.3,77.6534,0.4244
21630000,74,-191.176,-10519.1,71.6913,0.431
21640000,68,-169.896,-10533.9,74.2473,0.4279
21650000,54,-147.566,-10488.6,46.3948,0.42
21660000,64,-173.063,-10508.8,59.4635,0.4246
21670000,57,-144.047,-10566.5,53.835,0.4377
21680000,61,-164.774,-10518.6,60.705,0.4208
21690000,62,-152.82,-10508.5,55.9526,0.428
21700000,67,-178.093,-10510.3,75.4712,0.4305
21710000,81,-212.975,-10472.4,93.6324,0.4261
21720000,84,-200.378,-10497.1,89.8474,0.4313
21730000,79,-191.251,-10471.2,62.111,0.4313
21740000,54,-129.341,-10443.7,54.9762,0.429
21750000,55,-138.15,-10473.7,62.3786,0.4278
21760000,59,-142.639,-10457.1,54.1393,0.4224
21770000,74,-182.582,-10488.2,78.0596,0.4232
21780000,64,-175.683,-10523.7,71.6257,0.4197
21790000,65,-175.196,-10554.8,79.1795,0.4269
21800000,74,-182.05,-10537,74.0038,0.4315
21810000,60,-157.73,-10616.7,64.8506,0.4205
21820000,68,-158.431,-10648.4,73.4913,0.4373
21830000,63,-168.17,-10563.5,64.4611,0.4315
21840000,63,-159.208,-10585.4,70.5575,0.4155
21850000,78,-194.369,-10560.8,83.805,0.4298
21860000,55,-142.685,-10518,42.9176,0.4268
21870000,65,-167.972,-10495.7,66.1611,0.4236
21880000,51,-134.507,-10524,52.9209,0.4265
21890000,57,-149.588,-10540.7,49.132,0.4312
21900000,60,-139.545,-10564,72.8646,0.4232
21910000,51,-137.882,-10565.4,54.2853,0.4285
21920000,44,-121.452,-10535.5,37.1938,0.4211
21930000,48,-124.405,-10480.3,60.7461,0.4341
21940000,49,-133.245,-10516.8,40.8144,0.4267
21950000,59,-151.069,-10536.2,43.2297,0.4342
21960000,61,-150.285,-10622.3,53.2353,0.4263
21970000,68,-169.229,-10578.1,59.9991,0.436
21980000,50,-128.033,-10614.5,52.2713,0.4362
21990000,57,-160.035,-10565.2,46.1614,0.4273
22000000,74,-193.089,-10500.6,77.9575,0.422
22010000,58,-160.744,-10517.9,68.7182,0.4148
22020000,66,-169.182,-10537.1,62.7818,0.4245
22030000,71,-183.358,-10579,60.0113,0.4312
22040000,55,-144.023,-10619.3,53.0544,0.4447
22050000,69,-181.443,-10639.1,65.4989,0.4372
22060000,66,-176.154,-10657.3,63.1059,0.4375
22070000,73,-185.879,-10596.2,83.4219,0.4359
22080000,59,-156.441,-10614.6,55.9458,0.4338
22090000,62,-172.807,-10579.9,68.5314,0.4287
22100000,65,-165.528,-10569.3,69.9775,0.4418
22110000,68,-175.207,-10593.3,61.8491,0.4264
22120000,68,-178.17,-10610.7,75.7655,0.4397
22130000,57,-168.905,-10573.5,48.955,0.4223
22140000,56,-150.299,-10576.5,60.0744,0.423
22150000,62,-160.748,-10577.4,61.7786,0.4348
22160000,64,-160.993,-10609.1,60.8994,0.4371
22170000,62,-163.979,-10601.7,64.3881,0.4376
22180000,45,-123.357,-10622.6,48.3837,0.4315
22190000,54,-144.572,-10625.2,51.1145,0.4345
22200000,47,-125.54,-10641.6,40.9235,0.442
22210000,74,-190.922,-10709,70.6848,0.4363
22220000,45,-121.311,-10688.5,35.0535,0.434
22230000,63,-169.266,-10681.8,57.3112,0.4392
22240000,45,-112.347,-10667.6,43.2439,0.4326
22250000,51,-130.014,-10582.2,47.8529,0.4255
22260000,56,-137.296,-10603.6,53.5491,0.4311
22270000,53,-137.85,-10634.4,39.9958,0.429
22280000,50,-125.448,-10610.9,48.7766,0.4284
22290000,52,-141.2,-10522,49.3536,0.4281
22300000,61,-160.558,-10537.5,63.9643,0.4416
22310000,54,-156.042,-10537.5,50.7437,0.433
22320000,60,-154.781,-10554.7,52.2511,0.4273
22330000,64,-178.322,-10567.7,63.5594,0.4335
22340000,40,-122.121,-10564.6,36.4971,0.4225
22350000,57,-163.702,-10528.1,50.9233,0.4318
22360000,56,-149.344,-10510.1,50.2575,0.4304
22370000,46,-122.198,-10507.7,38.5,0.4361
22380000,69,-171.399,-10606.9,87.3654,0.4249
22390000,52,-135.754,-10617,64.5006,0.4315
22400000,64,-165.772,-10531.8,63.7673,0.4396
22410000,49,-136.6,-10543.1,42.519,0.4389
22420000,45,-131.074,-10586.9,51.7607,0.4327
22430000,43,-121.656,-10588.9,40.8206,0.4357
22440000,58,-152.717,-10607,69.1189,0.4398
22450000,49,-131.296,-10613.7,51.0573,0.4219
22460000,61,-171.716,-10598.6,62.7732,0.4352
22470000,56,-150.355,-10594.1,53.4868,0.431
22480000,52,-142.591,-10614.7,70.4762,0.4323
22490000,60,-158.511,-10648.3,71.2202,0.4479
22500000,56,-162.132,-10700.2,82.1638,0.44
22510000,66,-169.909,-10671.1,60.3456,0.4385
22520000,42,-112.53,-10780.5,43.1424,0.4409
22530000,52,-139.381,-10716.5,50.1026,0.4387
22540000,47,-124.836,-10751.2,49.9672,0.4404
22550000,44,-119.608,-10750.7,54.7354,0.4352
22560000,53,-145.859,-10769.6,47.589,0.4447
22570000,56,-146.718,-10739.5,50.4578,0.4419
22580000,53,-125.569,-10710,49.5829,0.4382
22590000,45,-117.778,-10665.9,46.4231,0.4395
22600000,56,-143.568,-10630.4,55.9012,0.4383
22610000,58,-153.846,-10567.7,46.5755,0.436
22620000,50,-130.53,-10595.3,47.8968,0.4341
22630000,55,-159.483,-10602.1,54.3647,0.4294
22640000,53,-154.358,-10541.6,39.6339,0.4259
22650000,56,-166.129,-10611.3,44.9691,0.4371
22660000,56,-165.924,-10553.2,47.8191,0.4303
22670000,54,-159.108,-10559.8,58.8887,0.4326
22680000,52,-138.396,-10638.3,48.4191,0.4221
22690000,60,-151.242,-10664.9,61.6199,0.4356
22700000,45,-122.256,-10613.4,49.5232,0.4448
22710000,45,-134.44,-10624.1,43.7746,0.437
22720000,45,-124.701,-10616.6,41.9027,0.4365
22730000,43,-120.779,-10636.2,42.9546,0.4216
22740000,46,-126.501,-10685.5,38.4449,0.4349
22750000,41,-119.992,-10596.5,34.9022,0.4298
22760000,46,-144.731,-10574.6,45.8605,0.4256
22770000,45,-135.449,-10592.6,46.813,0.4272
22780000,48,-135.438,-10584.4,48.7578,0.4282
22790000,46,-120.894,-10705.2,49.379,0.4275
22800000,54,-134.004,-10686.5,48.0665,0.43
22810000,49,-126.071,-10580.7,53.6046,0.4317
22820000,45,-127.456,-10595.6,47.9842,0.4397
22830000,41,-118.158,-10608.6,39.4156,0.4258
22840000,47,-134.152,-10545,38.8422,0.4368
22850000,47,-136.07,-10543.5,36.7262,0.4321
22860000,45,-133.478,-10596.9,52.5559,0.4183
22870000,54,-147.061,-10600.9,52.0984,0.4312
22880000,54,-150.145,-10650.3,56.8966,0.441
22890000,42,-115.883,-10601.6,42.0455,0.4275
22900000,50,-139.685,-10603.2,44.1247,0.4305
22910000,70,-184.656,-10580.5,58.2862,0.4418
22920000,53,-141.48,-10617.6,54.9805,0.4318
22930000,58,-157.227,-10605.8,62.6867,0.4304
22940000,61,-151.762,-10607.4,56.7484,0.4296
22950000,57,-144.703,-10594.6,44.348,0.4337
22960000,50,-131.661,-10638.4,46.9006,0.4328
22970000,58,-157.129,-10617.9,54.6568,0.4312
22980000,53,-144.909,-10556.2,47.4901,0.4313
22990000,70,-172.891,-10592.2,51.0966,0.4301
23000000,68,-172.948,-10662.5,60.8547,0.4317
23010000,69,-166.057,-10665.3,76.3138,0.4415
23020000,66,-164.927,-10632.7,72.9267,0.4319
23030000,65,-169.756,-10570.1,74.2224,0.4371
23040000,72,-183.945,-10635.5,74.4769,0.4318
23050000,64,-171.449,-10602.6,65.2477,0.4396
23060000,54,-145.909,-10574.5,51.7397,0.4382
23070000,61,-160.173,-10610.9,69.9392,0.4364
23080000,63,-157.054,-10563,56.0345,0.4353
23090000,62,-154.456,-10543.3,73.4254,0.4353
23100000,50,-132.304,-10481.4,37.9364,0.4305
23110000,56,-149.747,-10574.5,48.7864,0.4286
23120000,57,-147.545,-10565.4,61.6446,0.4151
23130000,71,-181.192,-10591.9,67.9972,0.4247
23140000,52,-141.151,-10580.1,53.7954,0.4381
23150000,52,-146.436,-10574.2,52.047,0.4293
23160000,48,-129.916,-10496.5,51.1259,0.4252
23170000,55,-143.432,-10498.7,55.023,0.4243
23180000,54,-139.547,-10518.8,69.3314,0.4257
23190000,78,-192.714,-10515.5,80.1732,0.4329
23200000,71,-190.079,-10534.1,68.0135,0.4305
23210000,70,-180.085,-10551.3,73.2736,0.4321
23220000,68,-189.91,-10541,73.045,0.4335
23230000,59,-153.414,-10591.2,66.2853,0.4336
23240000,70,-179.919,-10546.4,62.9557,0.4227
23250000,48,-131.706,-10589.2,61.3156,0.4371
23260000,48,-126.409,-10607.8,40.6502,0.4405
23270000,59,-148.924,-10674.6,72.7936,0.4361
23280000,47,-128.23,-10656.2,42.8836,0.4411
23290000,48,-138.179,-10738.3,46.7902,0.4326
23300000,63,-157.269,-10716.4,68.8486,0.4414
23310000,57,-153.534,-10649.2,62.0854,0.4385
23320000,67,-171.056,-10626.9,81.726,0.4389
23330000,72,-188.616,-10654.9,69.681,0.4322
23340000,59,-167.73,-10627.5,45.1572,0.4365
23350000,63,-160.782,-10548.8,49.9626,0.4273
23360000,68,-174.912,-10601.8,65.9226,0.4304
23370000,60,-165.864,-10613,49.3317,0.4279
23380000,64,-175.55,-10588.8,68.7468,0.4271
23390000,53,-150.148,-10557.9,48.6386,0.4313
23400000,66,-184.209,-10555.7,61.1296,0.4194
23410000,64,-176.408,-10534.2,78.3908,0.428
23420000,74,-200.847,-10518.3,69.6107,0.4359
23430000,68,-180.073,-10563.7,74.7927,0.4428
23440000,58,-160.556,-10556.8,56.27,0.4218
23450000,48,-138.276,-10562.5,49.6095,0.4334
23460000,60,-158.014,-10495.3,68.6281,0.4357
23470000,74,-189.708,-10557.7,74.5583,0.4341
23480000,82,-208.892,-10593.2,76.8679,0.4251
23490000,83,-210.461,-10596.4,68.9259,0.4326
23500000,62,-159.762,-10559.9,71.2097,0.4311
23510000,65,-168.856,-10463,59.7203,0.4267
23520000,56,-154.948,-10555.4,62.5242,0.4193
23530000,62,-154.168,-10480.2,64.2587,0.4368
23540000,76,-190.658,-10578.9,93.3902,0.428
23550000,76,-180.741,-10517.7,74.2441,0.4262
23560000,70,-170.273,-10533.6,82.8135,0.4314
23570000,59,-142.597,-10622.6,59.7192,0.4326
23580000,57,-148.074,-10690.8,63.5062,0.4358
23590000,49,-140.953,-10651.5,41.7857,0.43
23600000,50,-139.931,-10657.7,46.9891,0.4434
23610000,59,-155.523,-10651.3,62.3439,0.4388
23620000,67,-176.053,-10690.8,66.5233,0.4381
23630000,74,-190.448,-10660.6,64.391,0.4549
23640000,80,-216.128,-10548.9,77.0707,0.4345
23650000,65,-180.269,-10525.5,74.2062,0.4463
23660000,61,-167.9,-10560.1,65.266,0.4406
23670000,62,-164.655,-10614.8,59.1178,0.4359
23680000,60,-157.743,-10603.1,65.0527,0.4389
23690000,73,-180.535,-10596.7,69.452,0.4348
23700000,74,-195.16,-10568.6,73.9697,0.4371
23710000,62,-164.381,-10583.4,64.3079,0.4305
23720000,71,-176.643,-10636.5,72.0079,0.4418
23730000,76,-193.064,-10625.3,77.4556,0.4399
23740000,62,-163.405,-10591.7,65.0786,0.4246
23750000,59,-155.167,-10563.7,58.4208,0.4315
23760000,52,-135.124,-10528.8,51.4333,0.4294
23770000,55,-140.053,-10573.6,44.299,0.4311
23780000,58,-141.783,-10569.4,52.5794,0.4324
23790000,66,-166.245,-10524,69.2443,0.4329
23800000,64,-165.641,-10560.5,58.002,0.4352
23810000,69,-165.404,-10557,61.4303,0.4386
23820000,50,-132.917,-10531.6,49.7479,0.4188
23830000,66,-169.74,-10479.3,72.957,0.4259
23840000,54,-146.905,-10505.1,53.4024,0.4252
23850000,59,-158.041,-10565.6,71.847,0.4234
23860000,63,-171.557,-10526.6,57.481,0.4252
23870000,65,-172.536,-10541.7,54.4342,0.4349
23880000,57,-157.728,-10561.7,54.0518,0.4277
23890000,61,-174.175,-10524.5,70.0402,0.4345
23900000,61,-171.171,-10512.5,64.103,0.4351
23910000,61,-167.148,-10501,50.2939,0.4244
23920000,57,-157.133,-10569.9,58.9886,0.4308
23930000,65,-166.172,-10571.2,71.2407,0.439
23940000,66,-175.51,-10564.7,63.1581,0.4345
23950000,68,-181.057,-10475.9,63.4532,0.4288
23960000,62,-171.095,-10494.1,68.3043,0.4162
23970000,58,-155.398,-10526.9,51.0295,0.4183
23980000,62,-156.825,-10471.3,57.1348,0.4335
23990000,57,-149.637,-10540.8,59.163,0.4328
24000000,63,-164.553,-10531,63.6386,0.4293
24010000,57,-147.747,-10552.7,61.3114,0.4302
24020000,54,-141.966,-10506.5,54.1854,0.426
24030000,66,-178.316,-10513,67.23,0.4318
24040000,75,-197.672,-10555.5,69.898,0.434
24050000,77,-194.778,-10576.8,73.4853,0.4313
24060000,66,-163.795,-10620.8,72.1051,0.4313
24070000,61,-161.599,-10628,63.9103,0.4415
24080000,68,-176.667,-10581.8,64.6199,0.4336
24090000,81,-214.612,-10630.3,83.3315,0.4285
24100000,62,-175.017,-10610.4,61.6977,0.4338
24110000,54,-163.839,-10625.1,49.1328,0.4376
24120000,62,-169.896,-10588.4,57.7419,0.4424
24130000,63,-168.207,-10547.1,71.6923,0.4281
24140000,64,-183.962,-10551.7,60.9467,0.4311
24150000,85,-211.75,-10542.2,86.2697,0.4273
24160000,59,-156.178,-10620.3,67.6382,0.4401
24170000,71,-176.181,-10532,72.9194,0.4339
24180000,71,-178.241,-10555.5,57.1238,0.4437
24190000,49,-139.093,-10614.1,69.7162,0.4349
24200000,59,-163.431,-10543.3,55.2081,0.4327
24210000,79,-208.901,-10603.2,64.8213,0.4259
24220000,65,-176.163,-10530.4,67.3303,0.4415
24230000,61,-168.859,-10513.7,64.0983,0.4244
24240000,58,-156.412,-10573.5,61.944,0.4273
24250000,58,-160.497,-10494.3,71.227,0.4323
24260000,56,-151.786,-10570,55.6371,0.4316
24270000,54,-154.068,-10604.5,61.1783,0.4326
24280000,54,-153.182,-10555.7,59.5192,0.4331
24290000,71,-184.461,-10506.9,64.6279,0.4283
24300000,59,-160.087,-10550.8,71.4933,0.4325
24310000,59,-156.729,-10568.7,65.0354,0.4298
24320000,62,-181.715,-10574.6,60.4105,0.4356
24330000,66,-170.784,-10582.4,71.8112,0.4416
24340000,56,-144.989,-10584.6,52.2387,0.4307
24350000,57,-146.258,-10586.9,65.988,0.4367
24360000,64,-166.617,-10619.8,67.8384,0.4381
24370000,54,-153.08,-10648.4,47.8684,0.4317
24380000,57,-140.914,-10599.6,51.5629,0.4363
24390000,65,-176.958,-10565.8,65.4038,0.4294
24400000,54,-148.479,-10533.9,64.5058,0.4317
24410000,51,-143.981,-10537.7,47.5308,0.4307
24420000,60,-171.746,-10504.7,69.8445,0.4287
24430000,57,-170.334,-10554.1,66.7398,0.4316
24440000,58,-151.724,-10558.1,61.7898,0.4399
24450000,51,-137.307,-10564.3,42.8004,0.4363
24460000,64,-156.436,-10580.1,67.0575,0.4262
24470000,71,-178.637,-10564.2,62.7873,0.4311
24480000,62,-161.078,-10581.3,56.2627,0.4285
24490000,55,-141.513,-10644.6,68.0123,0.4359
24500000,57,-150.904,-10632.4,63.2878,0.4325
24510000,67,-177.066,-10562.3,80.1491,0.424
24520000,65,-175.801,-10541.3,59.1318,0.4415
24530000,71,-184.484,-10557.8,74.8246,0.4394
24540000,63,-157.08,-10610.5,49.2517,0.4348
24550000,76,-194.601,-10654.5,83.4614,0.4377
24560000,52,-140.559,-10631.7,48.7288,0.4337
24570000,53,-138.28,-10634.9,48.4712,0.4392
24580000,57,-152.391,-10594.6,55.8328,0.4397
24590000,49,-130.959,-10570.9,52.3275,0.4391
24600000,49,-138.114,-10583.2,51.7508,0.4335
24610000,65,-162.2,-10568.2,55.7862,0.4198
24620000,54,-149.028,-10585.7,61.2496,0.432
24630000,50,-136.461,-10589.2,34.5535,0.4287
24640000,39,-117.985,-10635.5,38.4011,0.4337
24650000,50,-123.089,-10573.7,50.4942,0.4255
24660000,42,-118.01,-10641.5,45.8485,0.428
24670000,39,-123.632,-10660.5,51.7853,0.428
24680000,54,-142.644,-10621.8,51.6648,0.4228
24690000,46,-128.19,-10618.9,46.7383,0.4276
24700000,45,-124.961,-10712.6,47.8264,0.4343
24710000,55,-155.043,-10680.6,45.9072,0.4345
24720000,45,-119.667,-10662.8,39.7543,0.4365
24730000,45,-130.575,-10605.9,45.5647,0.4387
24740000,42,-119.632,-10560.8,48.3949,0.4283
24750000,45,-119.98,-10599.2,43.8801,0.4267
24760000,49,-124.398,-10681.5,42.6527,0.4341
24770000,39,-109.309,-10643.9,38.7494,0.436
24780000,55,-144.715,-10750.3,66.3494,0.4283
24790000,56,-162.434,-10696.4,42.4245,0.4375
24800000,56,-150.217,-10672.5,58.5357,0.4417
24810000,45,-123.085,-10691.8,40.5377,0.428
24820000,38,-106.861,-10623.1,42.1511,0.4265
24830000,40,-116.838,-10632.7,34.6679,0.4409
24840000,53,-131.294,-10653.2,55.8026,0.4341
24850000,61,-169.964,-10692,54.7334,0.4454
24860000,62,-158.273,-10636.4,67.862,0.4386
24870000,51,-144.19,-10614.5,57.1531,0.4362
24880000,44,-128.1,-10684.8,39.3381,0.4354
24890000,44,-126.569,-10689.8,53.14,0.4332
24900000,56,-157.042,-10709.7,54.99,0.4308
24910000,57,-148.124,-10652.9,56.2958,0.436
24920000,56,-146.513,-10691,62.7941,0.4382
24930000,54,-138.91,-10685.8,57.7356,0.4302
24940000,50,-129.209,-10633,47.2555,0.4407
24950000,57,-150.188,-10665,57.3545,0.4348
24960000,49,-146.067,-10621.2,40.7994,0.4351
24970000,54,-148.57,-10601.7,46.5174,0.4268
24980000,53,-130.165,-10620.6,50.7526,0.4369
24990000,50,-125.388,-10638.1,52.3465,0.4427
25000000,44,-110.285,-10620,44.0038,0.4343
25010000,49,-124.962,-10665.8,49.0541,0.433
25020000,57,-128.809,-10608.5,60.2122,0.4346
25030000,57,-156.841,-10633.2,54.9165,0.4383
25040000,35,-103.329,-10643.6,30.6599,0.4287
25050000,32,-95.9909,-10559.7,42.0114,0.4228
25060000,56,-149.765,-10582.4,50.1736,0.4317
25070000,52,-144.499,-10610.2,48.5782,0.435
25080000,49,-133.22,-10616.3,39.2553,0.428
25090000,64,-176.695,-10651.8,63.8109,0.4357
25100000,64,-164.085,-10653.1,66.352,0.4558
25110000,50,-141.365,-10704.2,55.3195,0.4424
25120000,41,-120.224,-10650.9,40.5267,0.4332
25130000,45,-113.029,-10630.6,44.9786,0.4247
25140000,57,-144.261,-10693,59.4119,0.4371
25150000,55,-144.112,-10638.9,48.9901,0.4365
25160000,61,-167.158,-10596,61.4164,0.4366
25170000,63,-154.131,-10623.1,63.6529,0.4423
25180000,60,-148.966,-10641,62.0808,0.4362
25190000,58,-149.978,-10691.8,45.0123,0.4426
25200000,57,-155.718,-10652,65.5476,0.4391
25210000,53,-140.108,-10629.4,52.4634,0.4362
25220000,56,-142.294,-10565.3,54.2005,0.4366
25230000,53,-146.19,-10549.9,67.7537,0.4324
25240000,49,-139.895,-10511.3,38.7545,0.4303
25250000,51,-147.535,-10517.5,62.0111,0.4285
25260000,44,-129.531,-10535.9,45.2426,0.423
25270000,49,-131.972,-10596.2,42.2279,0.42
25280000,64,-165.567,-10618.1,59.7518,0.4375
25290000,49,-145.971,-10577.6,55.3522,0.4364
25300000,61,-148.7,-10602.7,50.8879,0.4363
25310000,60,-167.153,-10630.3,64.7702,0.4293
25320000,45,-133.061,-10633.4,36.2403,0.4298
25330000,52,-138.953,-10650.8,54.3744,0.4402
25340000,55,-148.715,-10584.9,51.7175,0.4339
25350000,50,-130.817,-10607.6,54.364,0.4335
25360000,47,-135.853,-10570,38.2596,0.4358
25370000,67,-168.754,-10640,64.663,0.427
25380000,67,-165.623,-10618.1,68.5911,0.4301
25390000,64,-167.414,-10611.7,62.3612,0.4455
25400000,72,-184.256,-10615.4,55.6478,0.4403
25410000,53,-143.979,-10599.6,49.9204,0.4374
25420000,51,-133.299,-10621,43.4692,0.433
25430000,59,-150.757,-10509.4,70.4754,0.4236
25440000,64,-159.731,-10516.1,56.2761,0.4274
25450000,60,-153.529,-10561.7,56.5457,0.4357
25460000,78,-189.775,-10553,82.8569,0.437
25470000,75,-184.002,-10561.2,78.731,0.4245
25480000,79,-191.182,-10522.6,70.1649,0.4325
25490000,63,-162.874,-10589,70.1509,0.4263
25500000,67,-171.32,-10552.2,78.0621,0.4443
25510000,59,-153.687,-10553.9,48.3414,0.4436
25520000,51,-131.381,-10544,54.2051,0.437
25530000,48,-127.403,-10546.9,46.0877,0.4264
25540000,56,-144.079,-10530.7,63.0524,0.4218
25550000,49,-132.14,-10515.8,48.6407,0.4332
25560000,46,-127.615,-10443.4,40.5777,0.4124
25570000,54,-139.652,-10567.3,58.3679,0.4219
25580000,55,-138.821,-10574.9,51.0288,0.4357
25590000,65,-181.673,-10621.7,63.0706,0.435
25600000,66,-165.708,-10664.8,60.6281,0.4276
25610000,59,-153.713,-10627.3,65.3228,0.4358
25620000,63,-164.976,-10691.2,64.2496,0.4403
25630000,61,-164.256,-10595.2,70.5124,0.4342
25640000,61,-162.771,-10543.3,58.0641,0.4335
25650000,72,-176.282,-10581.7,66.0039,0.4251
25660000,74,-188.42,-10633.5,70.2688,0.4316
25670000,71,-184.905,-10594.1,67.7567,0.4336
25680000,67,-174.892,-10599.2,68.9475,0.432
25690000,65,-159.201,-10580.4,81.756,0.4377
25700000,81,-202.259,-10635.9,91.9398,0.4373
25710000,62,-154.368,-10582.4,68.8269,0.4323
25720000,78,-186.871,-10551.8,77.0375,0.4363
25730000,68,-171.587,-10522.1,77.5905,0.4207
25740000,78,-182.017,-10643.7,79.0528,0.4405
25750000,57,-145.523,-10582.4,46.1359,0.4332
25760000,55,-146.749,-10596.1,43.893,0.4318
25770000,52,-146.187,-10628.2,56.797,0.4333
25780000,58,-148.615,-10678.3,56.5097,0.4396
25790000,73,-179.898,-10696.2,68.9852,0.4324
25800000,70,-173.966,-10618.6,55.7966,0.4424
25810000,63,-154.39,-10625.9,68.574,0.4364
25820000,52,-131.02,-10623.7,52.2849,0.4407
25830000,51,-137.558,-10601.3,40.9803,0.4289
25840000,56,-153.874,-10633.4,41.4617,0.43
25850000,54,-143.081,-10675.7,46.4059,0.4233
25860000,71,-182.683,-10652.2,69.6541,0.4349
25870000,74,-187.344,-10642,71.8549,0.4341
25880000,66,-165.776,-10585.8,60.2998,0.4423
25890000,71,-177.926,-10561.2,79.7641,0.4261
25900000,60,-154.732,-10608.5,39.901,0.4194
25910000,59,-148.221,-10569.8,58.3038,0.4315
25920000,74,-170.971,-10504.4,78.7485,0.4295
25930000,66,-161.092,-10553.8,62.4121,0.4249
25940000,64,-150.825,-10505.4,57.5343,0.4393
25950000,62,-155.249,-10554.7,76.1344,0.4278
25960000,55,-148.377,-10539.6,54.5741,0.4258
25970000,55,-139.949,-10566.1,47.0543,0.4325
25980000,61,-162.368,-10580.2,57.3673,0.4315
25990000,63,-163.015,-10623.9,61.5113,0.4388
